,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,day_of_posting_date,month_of_posting_date,year_of_posting_date,day_of_create_date,month_of_create_date,year_of_create_date,day_of_due,month_of_due,year_of_due,cust_payment_terms_enc,name_customer_enc,clear_date,posting_date,due_in_date,baseline_create_date,Aging Bucket
5031,200705742,2020.0,1930643508.0,3489.64,65,12,3,2020,12,3,2020,27,3,2020,21,832,2020-03-23 09:50:15.781250000,2020-03-12,2020-03-27,2020-03-12,0-15
5032,200707005,2020.0,1930584946.0,50544.99,65,4,3,2020,4,3,2020,19,3,2020,21,1490,2020-03-23 05:14:40.250000000,2020-03-04,2020-03-19,2020-03-04,0-15
5033,200418007,2020.0,1930797159.0,48.48,65,22,4,2020,22,4,2020,26,6,2020,33,97,2020-06-30 10:31:04.218750000,2020-04-22,2020-06-26,2020-04-22,0-15
5034,200769623,2020.0,1930832938.0,8624.81,65,29,4,2020,29,4,2020,14,5,2020,34,2983,2020-05-29 17:35:08.625000000,2020-04-29,2020-05-14,2020-04-29,16-30
5035,200726979,2020.0,1930730581.0,242.09,65,2,4,2020,2,4,2020,17,4,2020,21,335,2020-04-23 08:14:13.500000000,2020-04-02,2020-04-17,2020-04-02,0-15
5036,200769623,2020.0,1930858143.0,42548.15,65,5,5,2020,5,5,2020,20,5,2020,34,2977,2020-06-04 09:34:59.750000000,2020-05-05,2020-05-20,2020-05-05,16-30
5037,200783734,2020.0,1930646541.0,24071.99,65,12,3,2020,12,3,2020,27,3,2020,21,2895,2020-04-15 01:22:29.750000000,2020-03-12,2020-03-27,2020-03-12,16-30
5038,200769623,2020.0,1930749482.0,48782.31,65,7,4,2020,7,4,2020,22,4,2020,34,2975,2020-05-07 10:13:49.500000000,2020-04-07,2020-04-22,2020-04-07,16-30
5039,200468954,2020.0,1930747449.0,140285.37,65,3,4,2020,3,4,2020,18,4,2020,21,2895,2020-05-05 11:04:16.250000000,2020-04-03,2020-04-18,2020-04-03,16-30
5040,200762301,2020.0,1930643130.0,1535.38,65,13,3,2020,13,3,2020,17,5,2020,33,453,2020-05-13 18:15:26.593750000,2020-03-13,2020-05-17,2020-03-13,0-15
5041,200769623,2020.0,1930768962.0,35605.7,65,9,4,2020,9,4,2020,24,4,2020,34,2973,2020-05-08 18:09:58.000000000,2020-04-09,2020-04-24,2020-04-09,0-15
5042,200759878,2020.0,1930826743.0,37706.25,65,25,4,2020,25,4,2020,10,5,2020,34,2360,2020-05-13 16:11:21.468750000,2020-04-25,2020-05-10,2020-04-25,0-15
5043,200726979,2020.0,1930689486.0,598.23,65,22,3,2020,22,3,2020,6,4,2020,21,334,2020-04-10 03:02:34.562500000,2020-03-22,2020-04-06,2020-03-22,0-15
5044,200020431,2020.0,1930681951.0,165.5,65,21,3,2020,16,3,2020,8,4,2020,38,722,2020-04-08 16:57:13.410156250,2020-03-21,2020-04-08,2020-03-16,0-15
5045,200759082,2020.0,1930685569.0,20757.38,65,24,3,2020,24,3,2020,8,4,2020,21,1321,2020-04-13 01:14:50.906250000,2020-03-24,2020-04-08,2020-03-24,0-15
5046,200416837,2020.0,1930599719.0,1729.4,65,4,3,2020,1,3,2020,24,3,2020,38,717,2020-03-21 05:44:15.484375000,2020-03-04,2020-03-24,2020-03-01,0-15
5047,200769623,2020.0,1930738587.0,306.43,65,3,4,2020,3,4,2020,18,4,2020,34,2979,2020-05-05 11:26:33.625000000,2020-04-03,2020-04-18,2020-04-03,16-30
5048,200794332,2020.0,1930641605.0,8793.09,65,13,3,2020,13,3,2020,28,3,2020,23,625,2020-03-28 19:31:09.867187500,2020-03-13,2020-03-28,2020-03-13,0-15
5049,200529372,2020.0,1930838534.0,333377.81,65,1,5,2020,1,5,2020,16,5,2020,21,1049,2020-05-16 13:21:44.632812500,2020-05-01,2020-05-16,2020-05-01,0-15
5050,200744019,2020.0,1930683094.0,50308.54,65,23,3,2020,23,3,2020,7,4,2020,21,2773,2020-04-12 21:27:27.812500000,2020-03-23,2020-04-07,2020-03-23,0-15
5051,200769623,2020.0,1930723872.0,37637.66,65,31,3,2020,31,3,2020,15,4,2020,34,2976,2020-04-30 00:54:53.375000000,2020-03-31,2020-04-15,2020-03-31,16-30
5052,200759878,2020.0,1930593859.0,28956.59,65,4,3,2020,4,3,2020,19,3,2020,34,2364,2020-03-23 06:51:15.281250000,2020-03-04,2020-03-19,2020-03-04,0-15
5053,200743129,2020.0,1930704960.0,23220.31,65,27,3,2020,27,3,2020,11,4,2020,21,385,2020-04-07 22:25:30.187500000,2020-03-27,2020-04-11,2020-03-27,0-15
5054,140103496,2020.0,1991840174.0,28324.32,65,29,3,2020,29,3,2020,13,5,2020,55,2895,2020-05-30 11:06:09.250000000,2020-03-29,2020-05-13,2020-03-29,16-30
5055,200748108,2020.0,1930753720.0,2382.55,65,6,4,2020,6,4,2020,21,4,2020,21,1573,2020-04-26 02:35:10.875000000,2020-04-06,2020-04-21,2020-04-06,0-15
5056,100046479,2020.0,1991839498.0,13886.0,65,17,3,2020,17,3,2020,1,4,2020,53,2045,2020-03-28 00:37:34.093750000,2020-03-17,2020-04-01,2020-03-17,0-15
5057,200078795,2020.0,1930811783.0,334.55,65,22,4,2020,22,4,2020,7,5,2020,21,1184,2020-05-17 10:20:45.812500000,2020-04-22,2020-05-07,2020-04-22,0-15
5058,140106408,2020.0,2960622385.0,56230.125,65,22,3,2020,22,3,2020,1,4,2020,5,2969,2020-04-27 02:35:52.000000000,2020-03-22,2020-04-01,2020-03-22,16-30
5059,200771157,2020.0,1930783838.0,97256.71,65,14,4,2020,14,4,2020,29,4,2020,21,3015,2020-05-17 18:27:15.125000000,2020-04-14,2020-04-29,2020-04-14,16-30
5060,200920735,2020.0,1930646545.0,114423.16,65,13,3,2020,13,3,2020,28,3,2020,21,84,2020-03-27 17:36:19.996093750,2020-03-13,2020-03-28,2020-03-13,0-15
5061,200772670,2020.0,1930732156.0,67878.01,65,1,4,2020,1,4,2020,16,4,2020,46,192,2020-04-16 22:19:13.484375000,2020-04-01,2020-04-16,2020-04-01,0-15
5062,200743129,2020.0,1930632940.0,122028.33,65,10,3,2020,10,3,2020,25,3,2020,21,381,2020-03-26 02:20:22.585937500,2020-03-10,2020-03-25,2020-03-10,0-15
5063,200769623,2020.0,1930793512.0,568.88,65,18,4,2020,18,4,2020,3,5,2020,34,2973,2020-05-18 07:06:38.875000000,2020-04-18,2020-05-03,2020-04-18,16-30
5064,100044041,2020.0,1930811581.0,3141.2,65,22,4,2020,16,4,2020,9,5,2020,38,2895,2020-05-19 18:31:46.125000000,2020-04-22,2020-05-09,2020-04-16,0-15
5065,200915438,2020.0,1930620520.0,13407.5,65,10,3,2020,10,3,2020,25,3,2020,21,1155,2020-03-30 13:31:19.781250000,2020-03-10,2020-03-25,2020-03-10,0-15
5066,200726979,2020.0,1930664773.0,1076.66,65,18,3,2020,18,3,2020,2,4,2020,21,336,2020-04-03 09:56:27.468750000,2020-03-18,2020-04-02,2020-03-18,0-15
5067,140105785,2020.0,2960630937.0,27116.445999999996,65,27,4,2020,5,5,2020,15,5,2020,5,2468,2020-05-31 02:09:19.625000000,2020-04-27,2020-05-15,2020-05-05,16-30
5068,200769623,2020.0,1930848700.0,30639.79,65,2,5,2020,2,5,2020,17,5,2020,34,2983,2020-06-02 04:37:00.875000000,2020-05-02,2020-05-17,2020-05-02,16-30
5069,200762301,2020.0,1930749157.0,76938.7,65,6,4,2020,6,4,2020,21,4,2020,26,447,2020-04-20 22:10:49.468750000,2020-04-06,2020-04-21,2020-04-06,0-15
5070,200915438,2020.0,1930779444.0,21346.59,65,14,4,2020,14,4,2020,29,4,2020,21,1154,2020-05-04 11:43:22.562500000,2020-04-14,2020-04-29,2020-04-14,0-15
5071,200769623,2020.0,1930779573.0,21588.94,65,12,4,2020,12,4,2020,27,4,2020,34,2976,2020-05-12 11:08:41.125000000,2020-04-12,2020-04-27,2020-04-12,16-30
5072,200780383,2020.0,1930710735.0,54562.53,65,28,3,2020,28,3,2020,12,4,2020,21,1835,2020-04-16 18:00:55.593750000,2020-03-28,2020-04-12,2020-03-28,0-15
5073,200803720,2020.0,1930872206.0,738.36,65,7,5,2020,1,5,2020,24,5,2020,38,716,2020-05-21 05:35:49.796875000,2020-05-07,2020-05-24,2020-05-01,0-15
5074,200772670,2020.0,1930763825.0,29556.9,65,7,4,2020,7,4,2020,22,4,2020,46,198,2020-04-23 15:09:04.796875000,2020-04-07,2020-04-22,2020-04-07,0-15
5075,140104423,2020.0,2960617264.0,33788.096999999994,65,3,3,2020,5,3,2020,15,3,2020,5,1865,2020-03-26 11:20:47.625000000,2020-03-03,2020-03-15,2020-03-05,0-15
5076,200418007,2020.0,1930764233.0,19798.25,65,9,4,2020,9,4,2020,24,4,2020,21,99,2020-04-22 16:34:04.945312500,2020-04-09,2020-04-24,2020-04-09,0-15
5077,200742791,2020.0,1930861096.0,29636.31,65,6,5,2020,6,5,2020,21,5,2020,21,2217,2020-05-25 17:07:09.000000000,2020-05-06,2020-05-21,2020-05-06,0-15
5078,200769623,2020.0,1930743649.0,15353.6,65,5,4,2020,5,4,2020,20,4,2020,34,2982,2020-05-06 00:57:27.750000000,2020-04-05,2020-04-20,2020-04-05,16-30
5079,200793830,2020.0,1930789029.0,44468.9,65,17,4,2020,17,4,2020,2,5,2020,21,1689,2020-05-05 07:14:06.718750000,2020-04-17,2020-05-02,2020-04-17,0-15
5080,200705742,2020.0,1930787923.0,51577.11,65,14,4,2020,14,4,2020,16,5,2020,14,834,2020-05-10 15:34:59.406250000,2020-04-14,2020-05-16,2020-04-14,0-15
5081,200148860,2020.0,1930837483.0,56173.16,65,29,4,2020,29,4,2020,14,5,2020,21,809,2020-05-07 15:12:49.750000000,2020-04-29,2020-05-14,2020-04-29,0-15
5082,200769623,2020.0,1930597878.0,59456.05,65,3,3,2020,3,3,2020,18,3,2020,34,2981,2020-03-31 02:51:56.500000000,2020-03-03,2020-03-18,2020-03-03,0-15
5083,200769369,2020.0,1930681968.0,58261.8,65,21,3,2020,21,3,2020,5,4,2020,21,776,2020-04-06 09:03:17.609375000,2020-03-21,2020-04-05,2020-03-21,0-15
5084,200769623,2020.0,1930678559.0,47486.76,65,20,3,2020,20,3,2020,4,4,2020,34,2973,2020-04-19 00:05:07.125000000,2020-03-20,2020-04-04,2020-03-20,16-30
5085,140106209,2020.0,2960618267.0,5330.325,65,3,3,2020,11,3,2020,21,3,2020,5,2895,2020-04-20 15:40:46.250000000,2020-03-03,2020-03-21,2020-03-11,31-45
5086,200769623,2020.0,1930592972.0,8263.2,65,4,3,2020,4,3,2020,19,3,2020,34,2981,2020-04-03 18:09:38.500000000,2020-03-04,2020-03-19,2020-03-04,16-30
5087,200769623,2020.0,1930827582.0,15496.49,65,26,4,2020,26,4,2020,11,5,2020,34,2980,2020-05-26 03:15:53.375000000,2020-04-26,2020-05-11,2020-04-26,16-30
5088,200741174,2020.0,1930814971.0,17263.21,65,22,4,2020,22,4,2020,7,5,2020,21,1675,2020-05-11 05:37:20.062500000,2020-04-22,2020-05-07,2020-04-22,0-15
5089,200769623,2020.0,1930727411.0,66318.81,65,2,4,2020,2,4,2020,17,4,2020,34,2983,2020-04-30 10:57:33.125000000,2020-04-02,2020-04-17,2020-04-02,0-15
5090,200769623,2020.0,1930607433.0,80551.84,65,8,3,2020,8,3,2020,23,3,2020,34,2979,2020-04-06 19:50:42.750000000,2020-03-08,2020-03-23,2020-03-08,0-15
5091,200769623,2020.0,1930687564.0,41423.34,65,24,3,2020,24,3,2020,8,4,2020,34,2981,2020-04-23 09:25:03.125000000,2020-03-24,2020-04-08,2020-03-24,16-30
5092,140106408,2020.0,2960622454.0,76351.56899999999,65,20,3,2020,21,3,2020,31,3,2020,5,2967,2020-04-25 23:34:58.000000000,2020-03-20,2020-03-31,2020-03-21,16-30
5093,200020431,2020.0,1930817619.0,499.33,65,23,4,2020,16,4,2020,9,5,2020,38,715,2020-05-04 20:12:28.468750000,2020-04-23,2020-05-09,2020-04-16,0-15
5094,200761734,2020.0,1930752335.0,34365.84,65,7,4,2020,7,4,2020,22,4,2020,21,1167,2020-04-22 19:03:04.921875000,2020-04-07,2020-04-22,2020-04-07,0-15
5095,200704045,2020.0,1930831446.0,35983.93,65,27,4,2020,27,4,2020,12,5,2020,21,2234,2020-05-16 03:44:28.093750000,2020-04-27,2020-05-12,2020-04-27,0-15
5096,200779906,2020.0,1930769233.0,31761.97,65,13,4,2020,13,4,2020,28,4,2020,21,357,2020-04-29 09:52:43.421875000,2020-04-13,2020-04-28,2020-04-13,0-15
5097,200705742,2020.0,1930705792.0,10829.23,65,26,3,2020,26,3,2020,10,4,2020,21,839,2020-04-04 14:10:24.281250000,2020-03-26,2020-04-10,2020-03-26,0-15
5098,200772670,2020.0,1930597748.0,62691.21,65,4,3,2020,4,3,2020,19,3,2020,46,196,2020-03-19 22:18:29.968750000,2020-03-04,2020-03-19,2020-03-04,0-15
5099,200915438,2020.0,1930730299.0,12398.0,65,8,4,2020,8,4,2020,23,4,2020,21,1150,2020-05-06 12:50:08.000000000,2020-04-08,2020-04-23,2020-04-08,0-15
5100,200762301,2020.0,1930682013.0,111676.08,65,21,3,2020,21,3,2020,5,4,2020,26,451,2020-04-05 19:32:34.976562500,2020-03-21,2020-04-05,2020-03-21,0-15
5101,200769623,2020.0,1930617997.0,15638.78,65,9,3,2020,9,3,2020,24,3,2020,34,2974,2020-04-07 17:19:03.500000000,2020-03-09,2020-03-24,2020-03-09,0-15
5102,100031704,2020.0,1930781853.0,8431.65,65,13,4,2020,13,4,2020,28,4,2020,21,749,2020-04-30 08:17:01.515625000,2020-04-13,2020-04-28,2020-04-13,0-15
5103,200769623,2020.0,1930605060.0,38173.44,65,5,3,2020,5,3,2020,20,3,2020,34,2976,2020-04-04 09:34:59.750000000,2020-03-05,2020-03-20,2020-03-05,16-30
5104,200230690,2020.0,1930674324.0,9815.71,65,20,3,2020,16,3,2020,26,3,2020,36,727,2020-03-22 23:34:58.000000000,2020-03-20,2020-03-26,2020-03-16,0-15
5105,200769623,2020.0,1930586628.0,54538.28,65,3,3,2020,3,3,2020,18,3,2020,34,2979,2020-03-30 19:28:47.375000000,2020-03-03,2020-03-18,2020-03-03,0-15
5106,200726979,2020.0,1930669935.0,977.79,65,19,3,2020,19,3,2020,3,4,2020,21,333,2020-04-06 16:59:53.437500000,2020-03-19,2020-04-03,2020-03-19,0-15
5107,200776463,2020.0,1930774019.0,87287.98,65,9,4,2020,9,4,2020,24,4,2020,21,1568,2020-04-28 20:26:28.062500000,2020-04-09,2020-04-24,2020-04-09,0-15
5108,200769623,2020.0,1930714839.0,27659.54,65,29,3,2020,29,3,2020,13,4,2020,34,2974,2020-04-27 23:01:38.375000000,2020-03-29,2020-04-13,2020-03-29,0-15
5109,200769623,2020.0,1930778151.0,50901.32,65,12,4,2020,12,4,2020,27,4,2020,34,2974,2020-05-12 06:32:46.750000000,2020-04-12,2020-04-27,2020-04-12,16-30
5110,200148860,2020.0,1930705301.0,5250.65,65,27,3,2020,27,3,2020,31,5,2020,33,808,2020-05-29 08:55:19.953125000,2020-03-27,2020-05-31,2020-03-27,0-15
5111,140104409,2020.0,2960622322.0,88028.21299999999,65,18,3,2020,26,3,2020,5,4,2020,5,1652,2020-04-17 03:04:01.687500000,2020-03-18,2020-04-05,2020-03-26,0-15
5112,200622385,2020.0,1930756620.0,4830.68,65,6,4,2020,6,4,2020,21,4,2020,21,2878,2020-04-26 15:33:28.781250000,2020-04-06,2020-04-21,2020-04-06,0-15
5113,200936373,2020.0,1930582873.0,176792.99,65,1,3,2020,1,3,2020,16,3,2020,21,2633,2020-03-18 06:22:56.687500000,2020-03-01,2020-03-16,2020-03-01,0-15
5114,100046487,2020.0,1991841233.0,16008.2,65,17,3,2020,17,3,2020,11,4,2020,12,2040,2020-04-11 22:51:07.312500000,2020-03-17,2020-04-11,2020-03-17,0-15
5115,200750051,2020.0,1930733147.0,63769.32,65,2,4,2020,2,4,2020,17,4,2020,21,68,2020-04-17 16:34:37.058593750,2020-04-02,2020-04-17,2020-04-02,0-15
5116,200735528,2020.0,1930803546.0,54439.86,65,21,4,2020,21,4,2020,6,5,2020,21,180,2020-05-08 06:11:10.078125000,2020-04-21,2020-05-06,2020-04-21,0-15
5117,200769623,2020.0,1930586079.0,53277.43,65,2,3,2020,2,3,2020,17,3,2020,34,2981,2020-03-30 02:51:56.500000000,2020-03-02,2020-03-17,2020-03-02,0-15
5118,200769623,2020.0,1930729031.0,73958.76,65,2,4,2020,2,4,2020,17,4,2020,34,2983,2020-04-30 11:32:44.250000000,2020-04-02,2020-04-17,2020-04-02,0-15
5119,200726979,2020.0,1930732016.0,190.38,65,2,4,2020,2,4,2020,17,4,2020,21,336,2020-04-23 06:15:05.125000000,2020-04-02,2020-04-17,2020-04-02,0-15
5120,100056974,2020.0,1930627608.0,5102.0,65,13,3,2020,13,3,2020,28,3,2020,21,2895,2020-04-17 22:17:02.375000000,2020-03-13,2020-03-28,2020-03-13,16-30
5121,200769623,2020.0,1930577775.0,1322.22,65,29,2,2020,29,2,2020,15,3,2020,34,2977,2020-04-01 13:15:53.250000000,2020-02-29,2020-03-15,2020-02-29,16-30
5122,200762301,2020.0,1930768610.0,5168.44,65,9,4,2020,9,4,2020,24,4,2020,26,447,2020-04-24 14:49:37.085937500,2020-04-09,2020-04-24,2020-04-09,0-15
5123,200741174,2020.0,1930596850.0,12276.32,65,5,3,2020,5,3,2020,20,3,2020,21,1680,2020-03-25 06:15:02.062500000,2020-03-05,2020-03-20,2020-03-05,0-15
5124,140104429,2020.0,2960619057.0,13951.504,65,8,3,2020,17,3,2020,27,3,2020,5,636,2020-04-08 09:54:49.625000000,2020-03-08,2020-03-27,2020-03-17,0-15
5125,100031704,2020.0,1930714523.0,80768.27,65,27,3,2020,27,3,2020,11,4,2020,21,749,2020-04-13 03:47:54.968750000,2020-03-27,2020-04-11,2020-03-27,0-15
5126,200759878,2020.0,1930685547.0,37386.06,65,24,3,2020,24,3,2020,8,4,2020,34,2363,2020-04-11 13:58:35.562500000,2020-03-24,2020-04-08,2020-03-24,0-15
5127,100009932,2020.0,1991840328.0,9872.56,65,19,3,2020,19,3,2020,18,4,2020,54,2895,2020-04-25 13:55:24.687500000,2020-03-19,2020-04-18,2020-03-19,0-15
5128,200779906,2020.0,1930817225.0,103995.46,65,23,4,2020,23,4,2020,8,5,2020,21,358,2020-05-08 22:36:16.937500000,2020-04-23,2020-05-08,2020-04-23,0-15
5129,200726979,2020.0,1930689826.0,1915.21,65,21,3,2020,21,3,2020,5,4,2020,21,334,2020-04-06 01:51:06.289062500,2020-03-21,2020-04-05,2020-03-21,0-15
5130,200762301,2020.0,1930760550.0,11203.23,65,8,4,2020,8,4,2020,12,6,2020,33,452,2020-06-09 21:30:12.437500000,2020-04-08,2020-06-12,2020-04-08,0-15
5131,200148860,2020.0,1930618536.0,47875.75,65,9,3,2020,9,3,2020,24,3,2020,21,801,2020-03-24 06:46:27.173828125,2020-03-09,2020-03-24,2020-03-09,0-15
5132,200780383,2020.0,1930806275.0,22760.31,65,22,4,2020,22,4,2020,7,5,2020,21,1834,2020-05-11 22:04:13.531250000,2020-04-22,2020-05-07,2020-04-22,0-15
5133,200769623,2020.0,1930705132.0,11112.57,65,26,3,2020,26,3,2020,10,4,2020,34,2981,2020-04-25 09:49:26.875000000,2020-03-26,2020-04-10,2020-03-26,16-30
5134,200776463,2020.0,1930583872.0,15394.29,65,29,2,2020,29,2,2020,15,3,2020,21,1563,2020-03-19 11:30:05.687500000,2020-02-29,2020-03-15,2020-02-29,0-15
5135,200337148,2020.0,1930814920.0,39102.78,65,22,4,2020,22,4,2020,7,5,2020,21,552,2020-05-07 16:57:54.792968750,2020-04-22,2020-05-07,2020-04-22,0-15
5136,200729290,2020.0,1930731117.0,17283.5,65,2,4,2020,2,4,2020,17,4,2020,21,1578,2020-04-19 02:57:05.031250000,2020-04-02,2020-04-17,2020-04-02,0-15
5137,200769623,2020.0,1930831632.0,471.56,65,28,4,2020,28,4,2020,13,5,2020,34,2978,2020-05-30 16:21:27.250000000,2020-04-28,2020-05-13,2020-04-28,16-30
5138,200769623,2020.0,1930732628.0,49404.46,65,2,4,2020,2,4,2020,17,4,2020,34,2979,2020-04-29 19:28:47.375000000,2020-04-02,2020-04-17,2020-04-02,0-15
5139,200794332,2020.0,1930766594.0,8898.37,65,9,4,2020,9,4,2020,24,4,2020,23,622,2020-04-25 07:55:31.414062500,2020-04-09,2020-04-24,2020-04-09,0-15
5140,200466603,2020.0,1930693513.0,137521.64,65,25,3,2020,25,3,2020,9,4,2020,21,2514,2020-04-13 13:03:55.625000000,2020-03-25,2020-04-09,2020-03-25,0-15
5141,200769623,2020.0,1930690836.0,19007.97,65,24,3,2020,24,3,2020,8,4,2020,34,2973,2020-04-23 01:26:26.875000000,2020-03-24,2020-04-08,2020-03-24,16-30
5142,200712187,2020.0,1930641584.0,121526.46,65,11,3,2020,11,3,2020,26,3,2020,21,2581,2020-03-30 03:14:10.906250000,2020-03-11,2020-03-26,2020-03-11,0-15
5143,200744707,2020.0,1930671234.0,52892.91,65,18,3,2020,18,3,2020,2,4,2020,21,2092,2020-04-06 08:25:00.750000000,2020-03-18,2020-04-02,2020-03-18,0-15
5144,140106408,2020.0,2960628768.0,125445.033,65,18,4,2020,26,4,2020,6,5,2020,5,2969,2020-06-01 23:06:35.000000000,2020-04-18,2020-05-06,2020-04-26,16-30
5145,200744019,2020.0,1930580794.0,81211.65,65,28,2,2020,28,2,2020,14,3,2020,21,2777,2020-03-19 23:58:33.093750000,2020-02-28,2020-03-14,2020-02-28,0-15
5146,200769623,2020.0,1930862512.0,661.11,65,7,5,2020,7,5,2020,22,5,2020,34,2977,2020-06-06 09:32:24.250000000,2020-05-07,2020-05-22,2020-05-07,16-30
5147,200769623,2020.0,1930692382.0,61.29,65,25,3,2020,25,3,2020,9,4,2020,34,2983,2020-05-01 21:29:41.750000000,2020-03-25,2020-04-09,2020-03-25,16-30
5148,200416837,2020.0,1930811741.0,18909.1,65,22,4,2020,16,4,2020,23,4,2020,35,714,2020-04-19 18:55:49.562500000,2020-04-22,2020-04-23,2020-04-16,0-15
5149,200769623,2020.0,1930585409.0,15484.66,65,5,3,2020,5,3,2020,20,3,2020,34,2982,2020-04-05 00:57:27.750000000,2020-03-05,2020-03-20,2020-03-05,16-30
5150,200795490,2020.0,1930738666.0,22985.49,65,2,4,2020,2,4,2020,17,4,2020,21,1288,2020-04-20 20:09:25.500000000,2020-04-02,2020-04-17,2020-04-02,0-15
5151,140104409,2020.0,2960629378.0,13252.463,65,20,4,2020,30,4,2020,10,5,2020,5,1651,2020-05-21 20:34:57.125000000,2020-04-20,2020-05-10,2020-04-30,0-15
5152,200803720,2020.0,1930872223.0,212.4,65,7,5,2020,1,5,2020,24,5,2020,38,719,2020-05-26 02:20:34.671875000,2020-05-07,2020-05-24,2020-05-01,0-15
5153,200704045,2020.0,1930684785.0,69089.05,65,22,3,2020,22,3,2020,6,4,2020,21,2232,2020-04-10 08:34:28.968750000,2020-03-22,2020-04-06,2020-03-22,0-15
5154,200772670,2020.0,1930641697.0,11681.43,65,11,3,2020,11,3,2020,26,3,2020,46,194,2020-03-26 22:54:41.390625000,2020-03-11,2020-03-26,2020-03-11,0-15
5155,200707822,2020.0,1930621491.0,75887.18,65,7,3,2020,7,3,2020,22,3,2020,21,2195,2020-03-26 13:16:42.750000000,2020-03-07,2020-03-22,2020-03-07,0-15
5156,200749782,2020.0,1930688335.0,2646.76,65,23,3,2020,23,3,2020,7,4,2020,21,1556,2020-04-11 04:38:21.406250000,2020-03-23,2020-04-07,2020-03-23,0-15
5157,100031704,2020.0,1930876293.0,39887.46,65,8,5,2020,8,5,2020,23,5,2020,21,748,2020-05-25 08:20:04.468750000,2020-05-08,2020-05-23,2020-05-08,0-15
5158,200772670,2020.0,1930824471.0,45135.77,65,24,4,2020,24,4,2020,9,5,2020,46,191,2020-05-09 15:38:55.957031250,2020-04-24,2020-05-09,2020-04-24,0-15
5159,200706844,2020.0,1930818735.0,10957.36,65,23,4,2020,23,4,2020,8,5,2020,21,3034,2020-05-26 01:40:35.125000000,2020-04-23,2020-05-08,2020-04-23,16-30
5160,200761734,2020.0,1930641904.0,15475.74,65,13,3,2020,13,3,2020,28,3,2020,21,1169,2020-03-30 03:27:56.250000000,2020-03-13,2020-03-28,2020-03-13,0-15
5161,200149567,2020.0,1930710482.0,58718.52,65,27,3,2020,27,3,2020,11,5,2020,25,2281,2020-05-14 12:48:42.187500000,2020-03-27,2020-05-11,2020-03-27,0-15
5162,200609331,2020.0,1930792353.0,29814.52,65,15,4,2020,15,4,2020,30,4,2020,21,1547,2020-05-04 10:42:11.406250000,2020-04-15,2020-04-30,2020-04-15,0-15
5163,200761734,2020.0,1930662991.0,17950.6,65,19,3,2020,19,3,2020,3,4,2020,21,1177,2020-04-03 15:42:16.375000000,2020-03-19,2020-04-03,2020-03-19,0-15
5164,200148860,2020.0,1930833035.0,75302.95,65,29,4,2020,29,4,2020,14,5,2020,21,801,2020-05-12 18:46:48.445312500,2020-04-29,2020-05-14,2020-04-29,0-15
5165,200434439,2020.0,1930612217.0,60031.09,65,6,3,2020,6,3,2020,21,3,2020,21,266,2020-03-21 15:53:39.476562500,2020-03-06,2020-03-21,2020-03-06,0-15
5166,200772670,2020.0,1930594697.0,1583.43,65,6,3,2020,6,3,2020,21,3,2020,46,194,2020-03-21 23:04:05.289062500,2020-03-06,2020-03-21,2020-03-06,0-15
5167,200771157,2020.0,1930646701.0,37291.95,65,12,3,2020,12,3,2020,27,3,2020,21,3016,2020-04-14 16:47:32.000000000,2020-03-12,2020-03-27,2020-03-12,16-30
5168,200769623,2020.0,1930597587.0,23861.06,65,4,3,2020,4,3,2020,19,3,2020,34,2974,2020-04-03 07:41:44.750000000,2020-03-04,2020-03-19,2020-03-04,16-30
5169,200707822,2020.0,1930801561.0,89956.45,65,21,4,2020,21,4,2020,6,5,2020,21,2199,2020-05-10 06:50:04.156250000,2020-04-21,2020-05-06,2020-04-21,0-15
5170,200803720,2020.0,1930618517.0,12071.75,65,7,3,2020,1,3,2020,11,3,2020,36,717,2020-03-08 12:52:05.859375000,2020-03-07,2020-03-11,2020-03-01,0-15
5171,200732755,2020.0,1930811095.0,47253.69,65,23,4,2020,23,4,2020,8,5,2020,21,1573,2020-05-11 20:59:01.562500000,2020-04-23,2020-05-08,2020-04-23,0-15
5172,200794332,2020.0,1930668468.0,32831.97,65,19,3,2020,19,3,2020,3,4,2020,23,622,2020-04-03 01:09:00.202148438,2020-03-19,2020-04-03,2020-03-19,0-15
5173,140104552,2020.0,2960628015.0,70462.62299999999,65,9,4,2020,17,4,2020,27,4,2020,5,2797,2020-05-10 03:38:33.625000000,2020-04-09,2020-04-27,2020-04-17,0-15
5174,200609331,2020.0,1930754403.0,20905.34,65,6,4,2020,6,4,2020,21,4,2020,21,1552,2020-04-25 10:15:26.875000000,2020-04-06,2020-04-21,2020-04-06,0-15
5175,200152991,2020.0,1930842379.0,6577.35,65,1,5,2020,1,5,2020,16,5,2020,21,1395,2020-05-18 11:37:04.562500000,2020-05-01,2020-05-16,2020-05-01,0-15
5176,200759878,2020.0,1930827236.0,45650.81,65,26,4,2020,26,4,2020,11,5,2020,34,2367,2020-05-14 17:10:44.250000000,2020-04-26,2020-05-11,2020-04-26,0-15
5177,200769623,2020.0,1930714120.0,39544.22,65,28,3,2020,28,3,2020,12,4,2020,34,2981,2020-04-27 09:05:08.625000000,2020-03-28,2020-04-12,2020-03-28,16-30
